id,price,listing_title,sqft,bedrooms,bathrooms,address,listing_tags,furnishing,tenure,url,state,pool,fitness,balcony,log_price,sqft_boxcox,landed_high_rise,district_enc
3383,373000.0,Shah Alam ! ! ! Superlink House 26x85 0% Downpayment ! ! !,2887.0,4.0,4.0,"Alam Impian, Shah Alam, Selangor",2-storey Terraced House,Unfurnished,Freehold,https://www.propertyguru.com.my/property-listing/shah-alam-superlink-house-26x85-0-downpayment-for-sale-by-grace-tan-32956490#contact-agent, Selangor,False,False,True,12.829336379587506,5.766143143536804,landed,petaling
3384,699000.0,"Putra Heights, Putra Permai, Subang Jaya",1800.0,4.0,3.0,"Putra Heights, Subang Jaya, Selangor",2-storey Terraced House,Partially Furnished,Freehold,https://www.propertyguru.com.my/property-listing/putra-heights-putra-permai-subang-jaya-for-sale-by-catherine-tan-31694113#contact-agent, Selangor,False,False,False,13.457407451830088,5.5233065622264155,landed,petaling
3385,1200000.0,Terrace house at Bandar Mahkota Cheras,3300.0,5.0,4.0,"Bandar Mahkota Cheras, Cheras, Selangor",2-storey Terraced House,Unfurnished,Freehold,https://www.propertyguru.com.my/property-listing/terrace-house-at-bandar-mahkota-cheras-for-sale-by-shanny-tan-36098241, Selangor,False,False,False,13.997832948091215,5.833095200073643,landed,hulu langat
3386,2800000.0,Setia Eco Park,4478.0,5.0,6.0,"Setia Eco Park, Shah Alam, Selangor",Bungalow House,Partially Furnished,Freehold,https://www.propertyguru.com.my/property-listing/setia-eco-park-for-sale-by-helena-cheong-35286266#contact-agent, Selangor,True,True,False,14.845130332288226,5.983092658152755,landed,petaling
3387,675000.0,"Ellis, Bandar Bukit Raja",1535.0,4.0,3.0,"Jalan Sumazau 3/KU5, Bandar Bukit Raja, Klang, Selangor",2-storey Terraced House,Unfurnished,Freehold,https://www.propertyguru.com.my/property-listing/ellis-bandar-bukit-raja-for-sale-by-oscar-tee-34828332, Selangor,False,False,False,13.42246945133505,5.439195428992109,landed,klang
3388,200000.0,Monthly RM900【2R1B Soho Unit】Olympic Size Swimming Pool,500.0,2.0,1.0,"Cyberjaya, Sepang, Selangor",Condominium,Fully Furnished,Freehold,https://www.propertyguru.com.my/property-listing/monthly-rm900-2r1b-soho-unit-olympic-size-swimming-pool-for-sale-by-rayne-ng-35865249, Selangor,True,True,False,12.206077645517674,4.812964789355418,high-rise,sepang
3389,1350200.0,[Damansara Penthouse] Ready Soon I Forest View I Freehold & Low Density,2010.0,4.0,3.0,"Taman Megah, Petaling Jaya, Selangor",Condominium,Partially Furnished,Freehold,https://www.propertyguru.com.my/property-listing/damansara-penthouse-ready-soon-i-forest-view-i-freehold-low-density-for-sale-by-shawn-kuan-36360795, Selangor,False,False,False,14.115764028220651,5.580914218178622,high-rise,petaling
3390,370000.0,Double Storey @ Taman Telok Gadong Indah Port Klang Selling RM370K,1440.0,3.0,2.0,"Port Klang, Klang, Selangor",2-storey Terraced House,Unfurnished,Leasehold,https://www.propertyguru.com.my/property-listing/double-storey-taman-telok-gadong-indah-port-klang-selling-rm370k-for-sale-by-jessie-koh-36336008, Selangor,False,False,False,12.821260987319457,5.405127987748986,landed,klang
3391,590000.0,Odora Parkhome Sierra 16,1862.0,3.0,3.0,"Puchong South, Puchong, Selangor",Townhouse,Partially Furnished,Leasehold,https://www.propertyguru.com.my/property-listing/odora-parkhome-sierra-16-for-sale-by-azie-madiah-34460125, Selangor,False,False,True,13.28787951079572,5.541043905148414,landed,sepang
3392,750000.0,Palmville Resort Condominium @ Sunway City,1596.0,3.0,3.0,"Jalan Lagoon Timur, Bandar Sunway, Petaling Jaya, Selangor",Condominium,Partially Furnished,Leasehold,https://www.propertyguru.com.my/property-listing/palmville-resort-condominium-sunway-city-for-sale-by-suresh-abraham-35354605, Selangor,True,False,False,13.527829818844937,5.45988416224006,high-rise,petaling
3393,650000.0,Terrace house at Bandar Mahkota Cheras,1600.0,4.0,3.0,"Bandar Mahkota Cheras, Cheras, Selangor",2-storey Terraced House,Partially Furnished,Freehold,https://www.propertyguru.com.my/property-listing/terrace-house-at-bandar-mahkota-cheras-for-sale-by-ivan-lee-36364783#contact-agent, Selangor,False,False,False,13.384729180332174,5.461210671157304,landed,hulu langat
3394,4800000.0,"CORNER 3 Sty Bungalow v Lift, Puchong, Bandar Puteri, Puchong Jaya, Bandar Kinrara, Bukit Jalil",6500.0,7.0,8.0,"Puchong, Selangor",Bungalow House,Fully Furnished,Leasehold,https://www.propertyguru.com.my/property-listing/corner-3-sty-bungalow-v-lift-puchong-bandar-puteri-puchong-jaya-bandar-kinrara-bukit-jalil-for-sale-by-fanny-wong-35304879, Selangor,False,False,False,15.38412668421143,6.160932868143479,landed,sepang
3395,1320000.0,USJ Tanamera,1800.0,4.0,4.0,"Usj Tanamera, USJ, Subang Jaya, Selangor",2.5-storey Terraced House,Partially Furnished,Freehold,https://www.propertyguru.com.my/property-listing/usj-tanamera-for-sale-by-keeshend-nair-35932002, Selangor,False,False,False,14.093143052138025,5.5233065622264155,landed,petaling
3396,360000.0,Bandar Country Homes,1200.0,4.0,3.0,"Jalan Desa, Rawang, Selangor",2-storey Terraced House,Unfurnished,Freehold,https://www.propertyguru.com.my/property-listing/bandar-country-homes-for-sale-by-eric-chong-35418104#contact-agent, Selangor,False,False,False,12.793862088206213,5.306869645232639,landed,gombak
3397,830000.0,usj 11,1650.0,5.0,2.0,"USJ, Subang Jaya, Selangor",2-storey Terraced House,Fully Furnished,Freehold,https://www.propertyguru.com.my/property-listing/usj-11-for-sale-by-sean-lo-36342712#contact-agent, Selangor,False,False,False,13.629182184591333,5.477494471488201,landed,petaling
3398,1270000.0,Freehold 2 Sty Semi D with Clubhouse @ Bangi,3500.0,5.0,6.0,"Bandar Baru Bangi, Bangi, Selangor",Semi-Detached House,Unfurnished,Freehold,https://www.propertyguru.com.my/property-listing/freehold-2-sty-semi-d-with-clubhouse-bangi-for-sale-by-stanley-kwa-36012066#contact-agent, Selangor,True,True,False,14.054528245836039,5.862316054926677,landed,hulu langat
3399,680000.0,Taman Puncak Jalil,1650.0,4.0,3.0,"Jalan PUJ 3/2, Bandar Putra Permai, Seri Kembangan, Selangor",2-storey Terraced House,Partially Furnished,Leasehold,https://www.propertyguru.com.my/property-listing/taman-puncak-jalil-for-sale-by-jason-tan-35497279#contact-agent, Selangor,False,False,False,13.429849547739444,5.477494471488201,landed,petaling
3400,368888.0,"Market price 750K, Now Only 438K ! ! { Free 2 car park + all fees} Fully Furnish",988.0,3.0,3.0,"Kelana Jaya, Petaling Jaya, Selangor",Condominium,Fully Furnished,Freehold,https://www.propertyguru.com.my/property-listing/market-price-750k-now-only-438k-free-2-car-park-all-fees-fully-furnish-for-sale-by-wendy-ong-36252960#contact-agent, Selangor,True,True,True,12.818251064761226,5.200392349908055,high-rise,petaling
3401,950000.0,Double Storey End Lot Bandar Botanic Klang Selling RM950K,1600.0,4.0,3.0,"Bandar Botanic, Klang, Selangor",2-storey Terraced House,Unfurnished,Freehold,https://www.propertyguru.com.my/property-listing/double-storey-end-lot-bandar-botanic-klang-selling-rm950k-for-sale-by-jessie-koh-35705541, Selangor,False,False,True,13.76421831620775,5.461210671157304,landed,klang
3402,702000.0,New Freehold Hilltop Township 2 Storey Terrace House @Shah Alam U17,1914.0,4.0,3.0,"Rawang, Kuang, Sungai Buloh, Saujana Utama, Kuang, Rawang, Selangor",2-storey Terraced House,Unfurnished,Freehold,https://www.propertyguru.com.my/property-listing/new-freehold-hilltop-township-2-storey-terrace-house-shah-alam-u17-for-sale-by-ray-yang-36382363#contact-agent, Selangor,True,True,False,13.461690107508359,5.55543270535498,landed,gombak
3403,848000.0,Taman Tasik Prima Lake Haven Homes,2500.0,4.0,4.0,"Jalan Tasik Prima 1, Puchong, Selangor",2-storey Terraced House,Fully Furnished,Leasehold,https://www.propertyguru.com.my/property-listing/taman-tasik-prima-lake-haven-homes-for-sale-by-cherie-wong-35797376, Selangor,False,False,False,13.650637094018627,5.693205703011016,landed,sepang
3404,810000.0,3 storey Bandar Nusa Rhu u10 Shah Alam,2752.0,4.0,4.0,"jalan pulau angsa, Bukit Jelutong, Shah Alam, Selangor",3-storey Terraced House,Fully Furnished,Leasehold,https://www.propertyguru.com.my/property-listing/3-storey-bandar-nusa-rhu-u10-shah-alam-for-sale-by-kent-lee-jing-guang-35295589#contact-agent, Selangor,False,False,False,13.60479076121576,5.7419743631139495,landed,petaling
3405,580000.0,Bandar Sungai Long Terrace house,1400.0,4.0,3.0,"Jalan Sungai Long, Bandar Sungai Long, Kajang, Selangor",2-storey Terraced House,Partially Furnished,Leasehold,https://www.propertyguru.com.my/property-listing/bandar-sungai-long-terrace-house-for-sale-by-meis-chua-36390903, Selangor,False,False,False,13.270785106659046,5.390046439037858,landed,hulu langat
3406,2799000.0,Latania @ Twin Palms Sungai Long,5871.0,5.0,5.0,"Jalan Palma Utama, Bandar Sungai Long, Kajang, Selangor",Bungalow House,Fully Furnished,Freehold,https://www.propertyguru.com.my/property-listing/latania-twin-palms-sungai-long-for-sale-by-klose-wong-35408787#contact-agent, Selangor,True,True,True,14.844773125767981,6.112923322866295,landed,hulu langat
3407,120000.0,Flat Mahkota Cheras (L1 L2 L3 L4 L5),650.0,3.0,2.0,"Jalan Penghulu Persiaran Mahkota Cheras 1, Bandar Mahkota Cheras, Cheras, Selangor",Flat,Unfurnished,Freehold,https://www.propertyguru.com.my/property-listing/flat-mahkota-cheras-l1-l2-l3-l4-l5-for-sale-by-vishal-nambiar-30336801, Selangor,False,False,False,11.695255355062795,4.9649055709218315,high-rise,hulu langat
3408,1500000.0,Terrace House @ Subang Jaya SS14,1175.0,4.0,3.0,"Jalan SS14, USJ, Subang Jaya, Selangor",2-storey Terraced House,Fully Furnished,Freehold,https://www.propertyguru.com.my/property-listing/terrace-house-subang-jaya-ss14-for-sale-by-hugo-siow-34985766#contact-agent, Selangor,False,False,False,14.220976332738882,5.295423715679518,landed,petaling
3409,1680000.0,"BU 10, Bandar Utama, Damansara",3000.0,5.0,4.0,"Bandar Utama, Damansara, Selangor",2.5-storey Terraced House,Partially Furnished,Freehold,https://www.propertyguru.com.my/property-listing/bu-10-bandar-utama-damansara-for-sale-by-anders-peh-35470795, Selangor,False,False,False,14.33430494661736,5.785447922298548,landed,petaling
3410,720000.0,Setia Ecohill,2052.0,4.0,4.0,"Setia Ecohill 2, Semenyih, Selangor",Cluster House,Unfurnished,Freehold,https://www.propertyguru.com.my/property-listing/setia-ecohill-for-sale-by-joey-lim-36344139#contact-agent, Selangor,False,False,False,13.487007879880162,5.591649649889325,landed,hulu langat
3411,650000.0,"SL7, Bandar Sungai Long",2300.0,4.0,3.0,"Jalan SL7, Bandar Sungai Long, Kajang, Selangor",2-storey Terraced House,Partially Furnished,Freehold,https://www.propertyguru.com.my/property-listing/sl7-bandar-sungai-long-for-sale-by-shanny-tan-35132836, Selangor,False,False,False,13.384729180332174,5.650535454626744,landed,hulu langat
3412,565200.0,Bandar Tasik Kesuma,1819.0,4.0,3.0,"Eco Forest, Semenyih, Selangor",2-storey Terraced House,Unfurnished,Freehold,https://www.propertyguru.com.my/property-listing/bandar-tasik-kesuma-for-sale-by-liza-khalid-35741878, Selangor,False,False,False,13.244936699076153,5.528811841074666,landed,hulu langat
3413,620000.0,"Greenfield Residence, Bandar Sunway",764.0,2.0,2.0,"Lot 62161, Jalan PJS 8/15, PJS 8, Bandar Sunway, Petaling Jaya, Selangor",Service Residence,Partially Furnished,99-year Leasehold,https://www.propertyguru.com.my/property-listing/greenfield-residence-bandar-sunway-for-sale-by-nick-tan-35408553#contact-agent, Selangor,True,False,False,13.3374763699232,5.056795532719894,high-rise,petaling
3414,525000.0,Acacia Park 4B,3375.0,5.0,3.0,"Jalan Puteri 5, Bandar Tasik Puteri, Rawang, Selangor",2-storey Terraced House,Unfurnished,99-year Leasehold,https://www.propertyguru.com.my/property-listing/acacia-park-4b-for-sale-by-isfarizal-fazz-36122029#contact-agent, Selangor,False,False,False,13.171155446333852,5.844272946170389,landed,gombak
3415,1280000.0,"Freehold 40x90 2 Sty Semi D, Bangi near UKM",3500.0,5.0,6.0,"Bandar Baru Bangi, Bangi, Selangor",Semi-Detached House,Unfurnished,Freehold,https://www.propertyguru.com.my/property-listing/freehold-40x90-2-sty-semi-d-bangi-near-ukm-for-sale-by-athena-chin-36248092#contact-agent, Selangor,True,False,False,14.062371417145494,5.862316054926677,landed,hulu langat
3416,545220.0,[New Launch] Double storey terrace Jalan Kebun,1884.0,4.0,3.0,"Seksyen 30, Shah Alam, Selangor",2-storey Terraced House,Unfurnished,Malay Reserved Land,https://www.propertyguru.com.my/property-listing/new-launch-double-storey-terrace-jalan-kebun-for-sale-by-liza-khalid-35187286, Selangor,False,False,False,13.208946496037772,5.547184082208964,landed,petaling
3417,2100000.0,Bayu Damansara @ PJU 10,4600.0,6.0,5.0,"Taman Bayu Damansara Jalan PJU 10/13a, Bayu Damansara, Damansara, Selangor",Semi-Detached House,Unfurnished,Freehold,https://www.propertyguru.com.my/property-listing/bayu-damansara-pju-10-for-sale-by-brian-tang-29901545, Selangor,False,False,False,14.557448378884015,5.996113150122988,landed,petaling
3419,730000.0,taman putra perdana,1685.0,4.0,4.0,"Puchong, Selangor",Cluster House,Partially Furnished,Leasehold,https://www.propertyguru.com.my/property-listing/taman-putra-perdana-for-sale-by-muhammad-abdul-adib-abd-aziz-36274660, Selangor,False,False,False,13.500801182986649,5.488577421444023,landed,sepang
3421,480000.0,Armanee,1645.0,4.0,3.0,"- Jalan PJU 10/1C, Damansara Damai, Damansara, Selangor",Duplex,Partially Furnished,Leasehold,https://www.propertyguru.com.my/property-listing/armanee-for-sale-by-mitchelle-chong-30804726#contact-agent, Selangor,True,True,True,13.081543466215237,5.4758903724563615,high-rise,petaling
3422,400000.0,Ritze 2 Fully Furnished for sale,750.0,1.0,1.0,"Damansara Perdana, Damansara, Selangor",Condominium,Fully Furnished,Leasehold,https://www.propertyguru.com.my/property-listing/ritze-2-fully-furnished-for-sale-for-sale-by-merlissa-wong-36216063#contact-agent, Selangor,False,False,False,12.899222326086994,5.046343394393865,high-rise,petaling
3423,380000.0,"D' Passion, Putra Heights",868.0,3.0,2.0,"Persiaran Kingsley, Putra Heights, Subang Jaya, Selangor",Condominium,Partially Furnished,Freehold,https://www.propertyguru.com.my/property-listing/d-passion-putra-heights-for-sale-by-kathryn-36352599#contact-agent, Selangor,False,False,False,12.847929163278053,5.128469840122843,high-rise,petaling
3424,738000.0,Setia Alam,1800.0,4.0,4.0,"setia indah 13, Setia Alam, Shah Alam, Selangor",2-storey Terraced House,Partially Furnished,Freehold,https://www.propertyguru.com.my/property-listing/setia-alam-for-sale-by-steve-leong-36326978#contact-agent, Selangor,False,False,False,13.511700458595241,5.5233065622264155,landed,petaling
3425,399000.0,Taman Sentosa Klang,2065.0,3.0,2.0,"Klang, Selangor",1-storey Terraced House,Unfurnished,Freehold,https://www.propertyguru.com.my/property-listing/taman-sentosa-klang-for-sale-by-alex-lee-36090812, Selangor,False,False,False,12.896719202134523,5.594924217210388,landed,klang
3426,1150000.0,Affiniti Residences,3434.0,3.0,3.0,"Jalan Cemara 1, Seri Kembangan, Selangor",Terraced House,Partially Furnished,Freehold,https://www.propertyguru.com.my/property-listing/affiniti-residences-for-sale-by-klose-wong-35652446, Selangor,False,False,True,13.955273369904273,5.8528781559008864,landed,petaling
3427,478888.0,[SEMI-D CONCEPT] 22x75 FREEHOLD 2-storey  Near Cyberjaya Putrajaya Sri Kembangan,4100.0,4.0,4.0,"Subang Jaya, Selangor",2-storey Terraced House,Unfurnished,Freehold,https://www.propertyguru.com.my/property-listing/semi-d-concept-22x75-freehold-2-storey-near-cyberjaya-putrajaya-sri-kembangan-for-sale-by-clarise-tee-31228365#contact-agent, Selangor,False,False,False,13.079224116762246,5.940161698469445,landed,petaling
3428,670000.0,Bandar Damai Perdana,1600.0,3.0,3.0,"Damai Perdana, Bandar Damai Perdana, Kajang, Selangor",Terraced House,Partially Furnished,Freehold,https://www.propertyguru.com.my/property-listing/bandar-damai-perdana-for-sale-by-christopher-saw-35941636, Selangor,False,False,False,13.415034483903348,5.461210671157304,landed,hulu langat
3429,1850000.0,Broadleaf Residences,4654.0,6.0,7.0,"Taman Alam Kemuning, Seksyen 31, Shah Alam, Selangor",Semi-Detached House,Partially Furnished,Leasehold,https://www.propertyguru.com.my/property-listing/broadleaf-residences-for-sale-by-ls-chu-35414873#contact-agent, Selangor,True,True,False,14.430696737594902,6.001757060343295,landed,petaling
3430,570000.0,Taman Selayang Mulia Bandar Baru Selayang 2,2200.0,4.0,3.0,"Jalan SM2, Taman Selayang Mulia, Selayang, Gombak, Selangor",3-storey Terraced House,Partially Furnished,Leasehold,https://www.propertyguru.com.my/property-listing/taman-selayang-mulia-bandar-baru-selayang-2-for-sale-by-mohd-faizal-36331567#contact-agent, Selangor,False,False,False,13.25339339419516,5.627661947128059,landed,gombak
3431,235000.0,Pangsapuri Bayu,834.0,3.0,2.0,"- Jalan Mawar, Seri Kembangan, Selangor",Apartment,Unfurnished,Freehold,https://www.propertyguru.com.my/property-listing/pangsapuri-bayu-for-sale-by-beatrice-lee-36335245, Selangor,False,False,False,12.367345048436391,5.106113646173379,high-rise,petaling
3432,2280000.0,Bandar Utama PJ @ 5Sty furnished Villa with Lifts,3800.0,5.0,5.0,"Bandar Utama, Petaling Jaya, Selangor",4.5-storey Terraced House,Fully Furnished,Leasehold,https://www.propertyguru.com.my/property-listing/bandar-utama-pj-5sty-furnished-villa-with-lifts-for-sale-by-jh-goh-35997275#contact-agent, Selangor,True,False,False,14.639686439527019,5.902909221195366,landed,petaling
3433,500000.0,The Nest Residences,903.0,3.0,2.0,"Jalan Puchong, Off Old Klang Road, Puchong, Selangor",Service Residence,Partially Furnished,Freehold,https://www.propertyguru.com.my/property-listing/the-nest-residences-for-sale-by-ashley-saw-36229037, Selangor,True,True,True,13.122365377402328,5.15051132719858,high-rise,sepang
3434,460000.0,Metropolitan Square,1280.0,3.0,2.0,"Jalan PJU 8/1, Damansara Perdana, Damansara, Selangor",Condominium,Fully Furnished,Leasehold,https://www.propertyguru.com.my/property-listing/metropolitan-square-for-sale-by-jonny-yap-36347022#contact-agent, Selangor,True,True,True,13.038983942375959,5.34182777609674,high-rise,petaling
3435,580000.0,bukit saujana saujana utama,1600.0,4.0,3.0,"Saujana Utama, Sungai Buloh, Selangor",2-storey Terraced House,Unfurnished,Freehold,https://www.propertyguru.com.my/property-listing/bukit-saujana-saujana-utama-for-sale-by-mohd-ridza-36180775, Selangor,False,False,False,13.270785106659046,5.461210671157304,landed,gombak
3436,720000.0,"Avenham Garden Type A, Eco Grandeur Bandar Puncak Alam",1868.0,4.0,3.0,"Eco Grandeur, Bandar Puncak Alam, Bandar Puncak Alam, Kuala Selangor, Selangor",2-storey Terraced House,Partially Furnished,Leasehold,https://www.propertyguru.com.my/property-listing/avenham-garden-type-a-eco-grandeur-bandar-puncak-alam-for-sale-by-hana-wahid-35798917#contact-agent, Selangor,False,True,False,13.487007879880162,5.542726281661041,landed,kuala selangor
3437,650000.0,"Palm Walk, Bandar Sungai Long",1600.0,4.0,3.0,"Bandar Sungai Long, Kajang, Selangor",2-storey Terraced House,Partially Furnished,Freehold,https://www.propertyguru.com.my/property-listing/palm-walk-bandar-sungai-long-for-sale-by-shanny-tan-35947503#contact-agent, Selangor,False,False,False,13.384729180332174,5.461210671157304,landed,hulu langat
3438,300000.0,Apartment Embun Resident For Sale Saujana Impian Kajang,1185.0,3.0,2.0,"Saujana Impian Kajang, Kajang, Selangor",Apartment,Partially Furnished,Freehold,https://www.propertyguru.com.my/property-listing/apartment-embun-resident-for-sale-saujana-impian-kajang-for-sale-by-zaim-kamaruddin-34412918, Selangor,False,False,False,12.611541086966115,5.300033539313971,high-rise,hulu langat
3439,899000.0,Arahsia Residences Tropicana Aman,2343.0,4.0,3.0,"Jalan Bukit Komandol, Bandar Saujana Putra , Kuala Langat, Selangor",Terraced House,Fully Furnished,Leasehold,https://www.propertyguru.com.my/property-listing/arahsia-residences-tropicana-aman-for-sale-by-vincent-ong-aik-cheng-31400019#contact-agent, Selangor,False,False,False,13.70903942580019,5.660041033685263,landed,kuala langat
3440,1270000.0,Bangi @ 2 Sty Semi D Freehold with Clubhouse,3500.0,5.0,6.0,"Bandar Baru Bangi, Bangi, Selangor",Semi-Detached House,Unfurnished,Freehold,https://www.propertyguru.com.my/property-listing/bangi-2-sty-semi-d-freehold-with-clubhouse-for-sale-by-jh-goh-35951958, Selangor,True,True,False,14.054528245836039,5.862316054926677,landed,hulu langat
3441,9000000.0,TAR Villas,10700.0,6.0,7.0,"13 Jalan 4k, Ampang Jaya, Ampang, Selangor",Bungalow House,Fully Furnished,Leasehold,https://www.propertyguru.com.my/property-listing/tar-villas-for-sale-by-ammar-razif-36241859#contact-agent, Selangor,False,False,False,16.012735246411598,6.39007427623701,landed,gombak
3442,500000.0,Meru Klang Single Storey Terrace house,1400.0,2.0,2.0,"Meru Klang, Klang, Selangor",1-storey Terraced House,Unfurnished,Freehold,https://www.propertyguru.com.my/property-listing/meru-klang-single-storey-terrace-house-for-sale-by-emily-tan-36381964#contact-agent, Selangor,False,False,False,13.122365377402328,5.390046439037858,landed,klang
3443,1180000.0,Klang,2600.0,6.0,4.0,"taman sejati klang ,sentosa klang ,selangor, Klang, Selangor",2-storey Terraced House,Partially Furnished,Freehold,https://www.propertyguru.com.my/property-listing/klang-for-sale-by-apple-chia-36347419#contact-agent, Selangor,False,False,False,13.981025843899115,5.713171097469021,landed,klang
3444,1050000.0,"D'Premier 1, Bandar Damai Perdana",2600.0,5.0,5.0,"Jalan Damai Perdana 13/1H, Bandar Damai Perdana, Kajang, Selangor",2-storey Terraced House,Unfurnished,Freehold,https://www.propertyguru.com.my/property-listing/d-premier-1-bandar-damai-perdana-for-sale-by-hei-kar-jun-35249414, Selangor,False,False,False,13.864301674514206,5.713171097469021,landed,hulu langat
3445,529000.0,Banting,2400.0,4.0,3.0,"Klang, Selangor",2-storey Terraced House,Unfurnished,Freehold,https://www.propertyguru.com.my/property-listing/banting-for-sale-by-jayden-lee-35924180#contact-agent, Selangor,False,False,False,13.178745601197818,5.672353456128294,landed,klang
3446,150000.0,Apartment Idaman,650.0,3.0,2.0,"- Jalan PJU 10/1, Petaling Jaya, Selangor",Apartment,Unfurnished,Freehold,https://www.propertyguru.com.my/property-listing/apartment-idaman-for-sale-by-ahmad-farhi-36368685, Selangor,False,False,False,11.918397239722838,4.9649055709218315,high-rise,petaling
3447,910000.0,Putra Impiana,3800.0,6.0,5.0,"Bukit Puchong, Puchong, Selangor",2.5-storey Terraced House,Partially Furnished,Freehold,https://www.propertyguru.com.my/property-listing/putra-impiana-for-sale-by-h-k-ching-36031100#contact-agent, Selangor,False,False,False,13.721200977393528,5.902909221195366,landed,sepang
3448,700000.0,Sungai Buloh @ 2Sty Linkhouse freehold,1910.0,4.0,3.0,"Sungai Buloh, Selangor",2-storey Terraced House,Unfurnished,Freehold,https://www.propertyguru.com.my/property-listing/sungai-buloh-2sty-linkhouse-freehold-for-sale-by-jh-goh-36161467, Selangor,True,True,False,13.45883704259595,5.554341033368609,landed,gombak
3449,6500000.0,Bungalow at Petaling Jaya,10500.0,5.0,5.0,"Lakeview Bungalows Saujana Resort, Petaling Jaya, Selangor",Bungalow House,Fully Furnished,Freehold,https://www.propertyguru.com.my/property-listing/bungalow-at-petaling-jaya-for-sale-by-nelson-netto-36359107#contact-agent, Selangor,False,False,True,15.687312888712007,6.381578000999183,landed,petaling
3450,388000.0,[ HARGA MAMPU MILIK 0% D/P ] 24X80 Freehold Last 3 Unit Bangi,2000.0,3.0,2.0,"Bangi, Selangor",1-storey Terraced House,Unfurnished,Freehold,https://www.propertyguru.com.my/property-listing/harga-mampu-milik-0-d-p-24x80-freehold-last-3-unit-bangi-for-sale-by-wendy-lee-36319448#contact-agent, Selangor,False,False,False,12.868763195921677,5.578322242409578,landed,hulu langat
3451,1380000.0,"Lakeside Residences, Bandar Puteri Puchong",2200.0,5.0,4.0,"Lakeside Residences, Bandar Metro Puchong, Bandar Puteri Puchong, Puchong, Selangor",2-storey Terraced House,Unfurnished,Leasehold,https://www.propertyguru.com.my/property-listing/lakeside-residences-bandar-puteri-puchong-for-sale-by-john-lee-36364168, Selangor,True,True,False,14.137594781770806,5.627661947128059,landed,sepang
3452,619650.0,SqWhere Service Apartments,1518.0,4.0,2.0,"SqWhere Off Jalan Sungai Buloh, Sungai Buloh, Selangor",Service Residence,Partially Furnished,Leasehold,https://www.propertyguru.com.my/property-listing/sqwhere-service-apartments-for-sale-by-allan-aw-36019179#contact-agent, Selangor,True,True,False,13.336911695305968,5.433270335273679,high-rise,gombak
3453,314000.0,"Trader Square Residency, Bt 11 Cheras, Cheras Selatan",859.0,3.0,2.0,"Cheras, Selangor",Service Residence,Unfurnished,Freehold,https://www.propertyguru.com.my/property-listing/trader-square-residency-bt-11-cheras-cheras-selatan-for-sale-by-lily-lim-36027951#contact-agent, Selangor,True,True,True,12.657151449598695,5.122645824469384,high-rise,hulu langat
3454,370000.0,Double Storey @ Taman Telok Gadong Indah Port Klang Selling RM370K,1440.0,3.0,2.0,"Port Klang, Klang, Selangor",2-storey Terraced House,Unfurnished,Leasehold,https://www.propertyguru.com.my/property-listing/double-storey-taman-telok-gadong-indah-port-klang-selling-rm370k-for-sale-by-jessie-koh-36336008#contact-agent, Selangor,False,False,False,12.821260987319457,5.405127987748986,landed,klang
3455,2280000.0,Bandar Utama PJ @ 5Sty furnished Villa with Lifts,3800.0,5.0,5.0,"Bandar Utama, Petaling Jaya, Selangor",4.5-storey Terraced House,Fully Furnished,Leasehold,https://www.propertyguru.com.my/property-listing/bandar-utama-pj-5sty-furnished-villa-with-lifts-for-sale-by-jh-goh-35997275, Selangor,True,False,False,14.639686439527019,5.902909221195366,landed,petaling
3456,438888.0,New Launching 2-Storey Terrace 22X80 Freehold Near Cyberjaya Putrajaya Puchong South,3100.0,4.0,4.0,"Petaling Jaya, Selangor",2-storey Terraced House,Unfurnished,Freehold,https://www.propertyguru.com.my/property-listing/new-launching-2-storey-terrace-22x80-freehold-near-cyberjaya-putrajaya-puchong-south-for-sale-by-clarise-tee-31218023#contact-agent, Selangor,False,False,False,12.99200181270561,5.801884275791639,landed,petaling
3457,295000.0,Juta Mines,1207.0,3.0,2.0,"Taman Seri Timah, Balakong, Kajang, Selangor",Condominium,Unfurnished,Leasehold,https://www.propertyguru.com.my/property-listing/juta-mines-for-sale-by-hazwan-faisal-mohamad-35140651, Selangor,True,True,False,12.59473402514672,5.310028135068316,high-rise,hulu langat
3458,2500000.0,"Setia Utama, Setia alam",5000.0,6.0,6.0,"Setia Alam, Shah Alam, Selangor",Semi-Detached House,Partially Furnished,Freehold,https://www.propertyguru.com.my/property-listing/setia-utama-setia-alam-for-sale-by-kubi-chia-chin-guan-36342518#contact-agent, Selangor,False,False,False,14.731801689838349,6.03631181458695,landed,petaling
3459,820000.0,"Greenfield Residence, Bandar Sunway",1259.0,4.0,3.0,"Lot 62161, Jalan PJS 8/15, PJS 8, Bandar Sunway, Petaling Jaya, Selangor",Service Residence,Partially Furnished,99-year Leasehold,https://www.propertyguru.com.my/property-listing/greenfield-residence-bandar-sunway-for-sale-by-teddy-tham-35872039, Selangor,False,False,False,13.617060838751888,5.332885913579943,high-rise,petaling
3460,750000.0,Southern Park,2160.0,4.0,3.0,"Port Klang, Klang, Selangor",2-storey Terraced House,Unfurnished,Freehold,https://www.propertyguru.com.my/property-listing/southern-park-for-sale-by-kb-tee-36133733#contact-agent, Selangor,False,False,False,13.527829818844937,5.618194494092027,landed,klang
